mode,tile,out_name,year,original,mean_height,mean_change,mean_abs_change,relative_mean_change,relative_mean_abs_change,mae,rmse,correlation,SD,sd_change,relative_sd_change,wasserstein,q05_shift,q25_shift,q50_shift,q75_shift,q95_shift,shuffle_percentage,patch_size
shuffle,32TMT,32TMT_shuffle_15.0_  4x  4_ST512,2020,FALSE,14.7553504426501,-1.23653206480569,1.99773399409942,-7.73224830928559,12.4921752843546,1.99773399409942,2.73362848863183,0.980673690044212,8.0619338847849,-1.70316290739635,-17.4413315468623,1.6766127206251,0,1,0,-3,-3,15,4
shuffle,32UQU,32UQU_shuffle_15.0_  4x  4_ST512,2020,FALSE,7.76248355786403,-1.6699460799671,2.13460047902005,-17.7043046604807,22.6304415827148,2.13460047902005,3.57339012884447,0.938144059961584,6.91958858918623,-1.63115307793349,-19.0761590214541,1.72313948239363,0,-1,-1,-4,-4,15,4
shuffle,33NTG,33NTG_shuffle_15.0_  4x  4_ST512,2020,FALSE,20.0349473527739,-2.24504507191105,2.78358897235289,-10.0765073394894,12.493671089712,2.78358897235289,4.7099517106641,0.964830507860361,14.9721140086611,-0.75920779805633,-4.82609031449692,2.3052338116866,0,0,-5,-2,-1,15,4
shuffle,32TMT,32TMT_shuffle_20.0_  4x  4_ST512,2020,FALSE,14.4323789731386,-1.55950353431714,2.54239192901093,-9.75184462235805,15.8980153076138,2.54239192901093,3.40382865072025,0.970878155601066,7.56214709600448,-2.20294969617677,-22.5594250938776,2.1593865686172,0,1,-1,-4,-4,20,4
shuffle,32UQU,32UQU_shuffle_20.0_  4x  4_ST512,2020,FALSE,7.35171667422034,-2.08071296361079,2.6502893148106,-22.0591411068212,28.0976314329549,2.6502893148106,4.28362713655193,0.912768733341933,6.45555723926641,-2.09518442785331,-24.502955526185,2.15351547520894,0,-1,-1,-5,-6,20,4
shuffle,33NTG,33NTG_shuffle_20.0_  4x  4_ST512,2020,FALSE,19.4088591469778,-2.87113327770713,3.52898216132283,-12.8865989852227,15.8392430933366,3.52898216132283,5.71616963530134,0.949444777427403,14.7324614271365,-0.998860379580931,-6.34950064497702,2.94980981218712,0,0,-7,-3,-1,20,4
shuffle,32TMT,32TMT_shuffle_25.0_  4x  4_ST512,2020,FALSE,14.148667202878,-1.84321530457772,3.04757670582539,-11.5259432635175,19.0570228639721,3.04757670582539,4.02587953404566,0.958897082657171,7.09823098591661,-2.66686580626464,-27.3101830224556,2.60262251472374,0,1,-1,-5,-5,25,4
shuffle,32UQU,32UQU_shuffle_25.0_  4x  4_ST512,2020,FALSE,6.99864656662042,-2.43378307121072,3.10530948897492,-25.8022923537051,32.9216289779708,3.10530948897492,4.90259106914074,0.885656746677522,6.04084086591893,-2.50990080120079,-29.3530187077473,2.52357452122255,0,-1,-1,-5,-7,25,4
shuffle,33NTG,33NTG_shuffle_25.0_  4x  4_ST512,2020,FALSE,18.8512529468764,-3.42873947780854,4.20721949997303,-15.3893206624689,18.8833973539043,4.20721949997303,6.61271514532473,0.933234692914701,14.5093435276946,-1.22197827902282,-7.76780421910274,3.52607871204109,0,0,-9,-3,-2,25,4
shuffle,32TMT,32TMT_shuffle_30.0_  4x  4_ST512,2020,FALSE,13.8984887661524,-2.09339374130339,3.51725036867496,-13.0903521854128,21.9939732988605,3.51725036867496,4.60151610755394,0.944521987334432,6.67291771477041,-3.09217907741084,-31.6656264983128,3.00916531027777,0,2,-1,-6,-6,30,4
shuffle,32UQU,32UQU_shuffle_30.0_  4x  4_ST512,2020,FALSE,6.69982610453749,-2.73260353329365,3.5063666455662,-28.9703039218427,37.1735255941166,3.5063666455662,5.44297216603603,0.85685623080294,5.67599930246192,-2.8747423646578,-33.6198013759682,2.83671897561613,0,-1,-1,-6,-8,30,4
shuffle,33NTG,33NTG_shuffle_30.0_  4x  4_ST512,2020,FALSE,18.3491984150802,-3.93079400960474,4.8339336893289,-17.6427080165864,21.6962986215973,4.8339336893289,7.42548854077311,0.91634771766239,14.2933730035279,-1.43794880318952,-9.1406737517473,4.04816694119279,1,0,-10,-4,-2,30,4
shuffle,32TMT,32TMT_shuffle_50.0_  4x  4_ST512,2020,FALSE,13.1859542442844,-2.8059282631714,5.11763988082163,-17.5459534664741,32.0014849936252,5.11763988082163,6.52112717329422,0.857991669561341,5.29748489832596,-4.46761189385529,-45.7508203854408,4.33294847835299,1,2,-1,-8,-9,50,4
shuffle,32UQU,32UQU_shuffle_50.0_  4x  4_ST512,2020,FALSE,5.86741980075041,-3.56500983708073,4.74418039909849,-37.7952444276113,50.2964833161411,4.74418039909849,7.06019057714559,0.726677112673424,4.59159579484133,-3.95914587227839,-46.3017832418274,3.70356075401706,1,-1,-1,-8,-11,50,4
shuffle,33NTG,33NTG_shuffle_50.0_  4x  4_ST512,2020,FALSE,16.8472195651487,-5.43277285953623,6.87557640909546,-24.384087552548,30.8598687020994,6.87557640909546,9.97201027711803,0.847159560797855,13.5694347576414,-2.16188704907594,-13.7425645196121,5.62427428513064,1,0,-14,-6,-3,50,4
shuffle,32TMT,32TMT_shuffle_65.0_  4x  4_ST512,2020,FALSE,12.8656962153876,-3.12618629206812,6.11246946681178,-19.5485821673003,38.2223260079732,6.11246946681178,7.67293526048748,0.75235033354858,4.56848918789397,-5.19660760428728,-53.2161402480733,5.04480297700449,2,3,-1,-9,-11,65,4
shuffle,32UQU,32UQU_shuffle_65.0_  4x  4_ST512,2020,FALSE,5.51037069105656,-3.92205894677457,5.41059945188613,-41.5805799498802,57.3616730750426,5.41059945188613,7.87972312681271,0.616963787204751,4.08252425338422,-4.4682174137355,-52.2553199205771,4.07139473534575,1,-1,-1,-9,-12,65,4
shuffle,33NTG,33NTG_shuffle_65.0_  4x  4_ST512,2020,FALSE,16.1420433609561,-6.13794906372885,8.04783014077022,-27.5491523817951,36.1213324823831,8.04783014077022,11.3539827115872,0.795589609665785,13.1529907210735,-2.57833108564387,-16.389793034066,6.37457079841267,1,0,-15,-7,-3,65,4
shuffle,32TMT,32TMT_shuffle_80.0_  4x  4_ST512,2020,FALSE,12.6576010274341,-3.33428148002165,7.02246127423245,-20.8498372750496,43.912661757979,7.02246127423245,8.69884633295163,0.595906981154735,4.07060983511579,-5.69448695706545,-58.3147005939044,5.53651026713912,2,3,-1,-10,-12,80,4
shuffle,32UQU,32UQU_shuffle_80.0_  4x  4_ST512,2020,FALSE,5.29613238435902,-4.13629725347211,5.95845320426408,-43.8518749918096,63.1698664399912,5.95845320426408,8.51185555965932,0.496321423885823,3.75568179916752,-4.79505986795221,-56.0777071115446,4.29004078362341,1,-1,-1,-9,-13,80,4
shuffle,33NTG,33NTG_shuffle_80.0_  4x  4_ST512,2020,FALSE,15.7002923731817,-6.57970005150321,9.07057549438703,-29.5318774175762,40.7117530450206,9.07057549438703,12.512091434179,0.740331997250965,12.8397777042022,-2.89154410251516,-18.3808082883439,6.85945413517198,1,0,-16,-8,-4,80,4
shuffle,32TMT,32TMT_shuffle_100.0_  4x  4_ST512,2020,FALSE,12.4723627622902,-3.5195197451656,8.17673352826431,-22.0081641015354,51.130525280261,8.17673352826431,9.97813780864465,0.305102934868978,3.813436708712,-5.95166008346925,-60.9482958554455,5.80214973388525,2,3,-1,-10,-13,100,4
shuffle,32UQU,32UQU_shuffle_100.0_  4x  4_ST512,2020,FALSE,5.17801731144892,-4.25441232638222,6.59779441985722,-45.1040981988228,69.9479844874231,6.59779441985722,9.1876894687314,0.32026292884298,3.57379046316487,-4.97695120395485,-58.2049066350909,4.40959458452441,1,-1,-1,-9,-14,100,4
shuffle,33NTG,33NTG_shuffle_100.0_  4x  4_ST512,2020,FALSE,15.4663581593923,-6.81363426529267,10.3557480872699,-30.5818518041485,46.480034148469,10.3557480872699,13.9296219025216,0.652795805462476,12.6344269819563,-3.0968948247611,-19.6861704490636,7.11841287407008,1,0,-16,-9,-4,100,4
shuffle,32TMT,32TMT_shuffle_2.5_  8x  8_ST512,2020,FALSE,15.8210375601126,-0.170844947343202,0.326453724822181,-1.06832292735737,2.04137145623714,0.326453724822181,0.833608629791528,0.996640624204143,9.57070401076835,-0.194392781412898,-1.99068975505235,0.204358181844902,0,0,0,0,0,2.5,8
shuffle,32UQU,32UQU_shuffle_2.5_  8x  8_ST512,2020,FALSE,9.1456812952628,-0.286748342568336,0.406716298093615,-3.04002630900377,4.31189326302925,0.406716298093615,1.3393412466466,0.988320815754352,8.33369174384935,-0.217049923270375,-2.5383754032121,0.290635198804313,0,0,0,0,-1,2.5,8
shuffle,33NTG,33NTG_shuffle_2.5_  8x  8_ST512,2020,FALSE,21.9939611931267,-0.286031231558219,0.427086578415344,-1.28380309160838,1.91690629994181,0.427086578415344,1.6281954398054,0.994795873063835,15.6609260402804,-0.0703957664369579,-0.447487930778318,0.295402272406105,0,0,0,0,0,2.5,8
shuffle,32TMT,32TMT_shuffle_5.0_  8x  8_ST512,2020,FALSE,15.6538531625117,-0.338029344944053,0.598349549221376,-2.1137558057124,3.74158294961467,0.598349549221376,1.21614285643221,0.993373900245557,9.37599318521883,-0.389103606962413,-3.98463645822704,0.40655740737429,0,0,0,-1,0,5,8
shuffle,32UQU,32UQU_shuffle_5.0_  8x  8_ST512,2020,FALSE,8.87516649749614,-0.557263140334994,0.745523097122288,-5.90794908344664,7.90382887280897,0.745523097122288,1.91667955634663,0.977108265421083,8.12269393433105,-0.428047732788674,-5.00597198994622,0.565313013562401,0,0,0,-1,-1,5,8
shuffle,33NTG,33NTG_shuffle_5.0_  8x  8_ST512,2020,FALSE,21.7207634180242,-0.559229006660757,0.799004242894385,-2.51000537164081,3.5861962053862,0.799004242894385,2.34603690493528,0.989457643563634,15.5924631972614,-0.138858609455951,-0.882688760436251,0.578849653138421,0,0,-1,0,0,5,8
shuffle,32TMT,32TMT_shuffle_10.0_  8x  8_ST512,2020,FALSE,15.3305904171012,-0.66129209035458,1.09942150358199,-4.13517351722833,6.87487231768625,1.09942150358199,1.861355521615,0.986160261805224,8.99263832096535,-0.772458471215893,-7.91040260690901,0.80056195473556,0,0,0,-2,-1,10,8
shuffle,32UQU,32UQU_shuffle_10.0_  8x  8_ST512,2020,FALSE,8.3678939470725,-1.06453569075864,1.35296431979505,-11.2859118131033,14.3437520526912,1.35296431979505,2.81879476944657,0.953749129573248,7.7019524931896,-0.848789173930125,-9.92649768842842,1.0819158770948,0,-1,-1,-2,-2,10,8
shuffle,33NTG,33NTG_shuffle_10.0_  8x  8_ST512,2020,FALSE,21.1792097250127,-1.10078269967225,1.48947482768819,-4.94067806976742,6.68525733445913,1.48947482768819,3.47719180772508,0.97778256433103,15.4510974875766,-0.2802243191408,-1.7813145175197,1.13889244776218,0,0,-2,-1,0,10,8
shuffle,32TMT,32TMT_shuffle_15.0_  8x  8_ST512,2020,FALSE,15.0208571045902,-0.971025402865553,1.57760644883702,-6.07198935092751,9.86504526969547,1.57760644883702,2.46048562239011,0.977494056281239,8.61409074306938,-1.15100604911187,-11.7869394805535,1.18546216481505,0,1,0,-2,-2,15,8
shuffle,32UQU,32UQU_shuffle_15.0_  8x  8_ST512,2020,FALSE,7.90416593742372,-1.52826370040741,1.89783618653311,-16.2022274120967,20.1203322940397,1.89783618653311,3.57594608894359,0.928827106928161,7.29831809193294,-1.25242357518678,-14.6469584036522,1.55557271540132,0,-1,-1,-3,-3,15,8
shuffle,33NTG,33NTG_shuffle_15.0_  8x  8_ST512,2020,FALSE,20.6728468515856,-1.60714557309931,2.1187847658262,-7.21340269092139,9.50980918413019,2.1187847658262,4.4162163016251,0.965243969613185,15.3131435007592,-0.418178305958198,-2.65825282259265,1.66329759598539,0,0,-4,-1,-1,15,8
shuffle,32TMT,32TMT_shuffle_20.0_  8x  8_ST512,2020,FALSE,14.7263780510732,-1.26550445638252,2.03977465248683,-7.91341767170009,12.755062773478,2.03977465248683,3.02944670142419,0.967317547080229,8.24391287182302,-1.52118392035823,-15.5777659221588,1.55583349534083,0,1,-1,-3,-3,20,8
shuffle,32UQU,32UQU_shuffle_20.0_  8x  8_ST512,2020,FALSE,7.48539761508665,-1.94703202274449,2.39454602922633,-20.641892889775,25.3863121291931,2.39454602922633,4.23554859230907,0.903011847820595,6.91265777065901,-1.63808389646071,-19.1572141953447,1.98430130256164,0,-1,-1,-4,-4,20,8
shuffle,33NTG,33NTG_shuffle_20.0_  8x  8_ST512,2020,FALSE,20.1912811776207,-2.08871124706426,2.71839977274055,-9.37482925151307,12.2010803276967,2.71839977274055,5.26158544372753,0.951803899587496,15.1775990141473,-0.553722792570046,-3.51987454947112,2.16223236822356,0,0,-5,-2,-1,20,8
shuffle,32TMT,32TMT_shuffle_25.0_  8x  8_ST512,2020,FALSE,14.449809539428,-1.54207296802777,2.48320780923919,-9.6428482844895,15.5279267971201,2.48320780923919,3.57513173571766,0.955254091926039,7.8925929548272,-1.87250383735405,-19.1754764668931,1.90696703634065,0,1,-1,-4,-4,25,8
shuffle,32UQU,32UQU_shuffle_25.0_  8x  8_ST512,2020,FALSE,7.10988476612011,-2.32254487171103,2.84709127567999,-24.6229758491479,30.1840711778121,2.84709127567999,4.83014386182101,0.875560856862115,6.55315858151075,-1.99758308560898,-23.3615183731992,2.36955939781685,0,-1,-1,-5,-5,25,8
shuffle,33NTG,33NTG_shuffle_25.0_  8x  8_ST512,2020,FALSE,19.7333122315752,-2.54668019310977,3.29414051196159,-11.430345866223,14.78519583477,3.29414051196159,6.05269371896827,0.937298468884071,15.0422730394669,-0.68904876725045,-4.38010725173914,2.63630676811327,0,0,-7,-2,-1,25,8
shuffle,32TMT,32TMT_shuffle_30.0_  8x  8_ST512,2020,FALSE,14.1872907677315,-1.80459173972428,2.92276676174873,-11.284423449728,18.276564753312,2.92276676174873,4.1102300241666,0.940912275934003,7.5444767044526,-2.22062008772865,-22.740379690928,2.24929188260599,0,1,-1,-4,-5,30,8
shuffle,32UQU,32UQU_shuffle_30.0_  8x  8_ST512,2020,FALSE,6.77312524528688,-2.65930439254426,3.26251021026626,-28.1932067839494,34.5882273765514,3.26251021026626,5.36636557127521,0.846941173812936,6.21386950138256,-2.33687216573716,-27.3294675095047,2.71587800469832,0,-1,-1,-6,-6,30,8
shuffle,33NTG,33NTG_shuffle_30.0_  8x  8_ST512,2020,FALSE,19.3198047686245,-2.96018765606043,3.83232416401178,-13.2863045894967,17.2007426706563,3.83232416401178,6.76451428125297,0.922583577351973,14.9158936117704,-0.815428194947019,-5.18346903690461,3.06392549577811,0,0,-8,-2,-1,30,8
shuffle,32TMT,32TMT_shuffle_50.0_  8x  8_ST512,2020,FALSE,13.293879070699,-2.69800343675679,4.57966298012455,-16.8710809093234,28.6374226298212,4.57966298012455,6.10114918132024,0.853753576514806,6.31386386098972,-3.45123293119152,-35.3425368395208,3.45852358194789,0,1,-1,-7,-7,50,8
shuffle,32UQU,32UQU_shuffle_50.0_  8x  8_ST512,2020,FALSE,5.7563374152945,-3.67609222253664,4.61016750130814,-38.9729090349399,48.8757157839577,4.61016750130814,7.06110121125139,0.719173064999913,5.12661908080424,-3.42412258631548,-40.0447437148324,3.76297152779237,0,-1,-2,-8,-9,50,8
shuffle,33NTG,33NTG_shuffle_50.0_  8x  8_ST512,2020,FALSE,17.9549621364513,-4.32503028823359,5.7777964837262,-19.4121712691505,25.932668079926,5.7777964837262,9.22039269824967,0.857797058898984,14.4591155584727,-1.27220624824472,-8.08709060736063,4.47762979267975,1,0,-12,-3,-2,50,8
shuffle,32TMT,32TMT_shuffle_65.0_  8x  8_ST512,2020,FALSE,12.7890665973458,-3.20281591011001,5.72885717787164,-20.0277603879142,35.8235321901641,5.72885717787164,7.44408563462189,0.745872572592795,5.59564976485752,-4.16944702732373,-42.6974469998304,4.16436996379048,0,2,-1,-8,-9,65,8
shuffle,32UQU,32UQU_shuffle_65.0_  8x  8_ST512,2020,FALSE,5.2704139840388,-4.16201565379234,5.37131924356382,-44.1245343310013,56.9452352130017,5.37131924356382,7.97445159518849,0.610658887487323,4.5740636139418,-3.97667805317792,-46.5068202033222,4.26214788984404,0,-1,-2,-9,-11,65,8
shuffle,33NTG,33NTG_shuffle_65.0_  8x  8_ST512,2020,FALSE,17.2486233271077,-5.03136909757727,7.04836508205096,-22.582454256146,31.6354016092114,7.04836508205096,10.7278404788979,0.804188125134447,14.1818698839935,-1.54945192272391,-9.84947064055532,5.21080526564781,1,0,-14,-4,-2,65,8
shuffle,32TMT,32TMT_shuffle_80.0_  8x  8_ST512,2020,FALSE,12.4180508437948,-3.573831663661,6.83022184885847,-22.3477858969687,42.7105554688391,6.83022184885847,8.69530964218057,0.587700140638807,5.09508925503342,-4.67000753714783,-47.823463878894,4.66411219813989,0,2,-2,-9,-10,80,8
shuffle,32UQU,32UQU_shuffle_80.0_  8x  8_ST512,2020,FALSE,4.97023283074913,-4.46219680708201,5.98848612763658,-47.3069715695015,63.4882671546072,5.98848612763658,8.673845986105,0.493280211222073,4.21787601407376,-4.33286565304597,-50.6723957023189,4.5700996933087,0,-1,-2,-9,-12,80,8
shuffle,33NTG,33NTG_shuffle_80.0_  8x  8_ST512,2020,FALSE,16.790522162689,-5.48947026199597,8.22932535965455,-24.6385643107937,36.9359432570405,8.22932535965455,12.0742983555972,0.743951594787224,13.9722899244184,-1.75903188229901,-11.1817169841882,5.68797379611766,1,0,-15,-5,-2,80,8
shuffle,32TMT,32TMT_shuffle_100.0_  8x  8_ST512,2020,FALSE,12.1282546159742,-3.86362789148158,8.23551535610595,-24.1599317008506,51.4980981899184,8.23551535610595,10.2316838840158,0.306523227516644,4.82681558512043,-4.93828120706081,-50.5707348545159,4.95272654945206,0,2,-2,-10,-11,100,8
shuffle,32UQU,32UQU_shuffle_100.0_  8x  8_ST512,2020,FALSE,4.80607001929492,-4.62635961853622,6.703600685042,-49.0473801148862,71.0697131326113,6.703600685042,9.41640585568068,0.320061927352498,4.0174722418282,-4.53326942529152,-53.0160961676969,4.73850026266365,0,-1,-2,-9,-13,100,8
shuffle,33NTG,33NTG_shuffle_100.0_  8x  8_ST512,2020,FALSE,16.5594602954633,-5.72053212922168,9.71905556059601,-25.6756466527505,43.6223467914103,9.71905556059601,13.710065792639,0.651663359742571,13.8377102756338,-1.8936115310836,-12.0372054831083,5.93092148407008,1,0,-15,-5,-3,100,8
shuffle,32TMT,32TMT_shuffle_2.5_ 16x 16_ST512,2020,FALSE,15.8512665859267,-0.140615921529106,0.288889210038631,-0.879295614281481,1.80647406522618,0.288889210038631,0.938483182937552,0.995535352889674,9.61469610207103,-0.150400690110217,-1.54018637306945,0.163079347958866,0,0,0,0,0,2.5,16
shuffle,32UQU,32UQU_shuffle_2.5_ 16x 16_ST512,2020,FALSE,9.16578373771974,-0.266645900111399,0.3687684763172,-2.82690579574481,3.90958099319565,0.3687684763172,1.47504932681474,0.985526697796022,8.36740123702281,-0.183340430096916,-2.14414652242293,0.266645900111441,0,0,0,0,-1,2.5,16
shuffle,33NTG,33NTG_shuffle_2.5_ 16x 16_ST512,2020,FALSE,22.0468638009797,-0.233128623705262,0.361858689228971,-1.04635863092561,1.62414188627844,0.361858689228971,1.92977179063335,0.992573880954113,15.7026342124489,-0.0286875942685327,-0.18235971917047,0.238823467620734,0,0,0,0,0,2.5,16
shuffle,32TMT,32TMT_shuffle_5.0_ 16x 16_ST512,2020,FALSE,15.7038437888919,-0.288038718563913,0.55595183951509,-1.80115579532067,3.47646275700121,0.55595183951509,1.37368226968127,0.99074619191773,9.45708707577355,-0.308009716407701,-3.1541901013651,0.334330438064453,0,0,0,-1,0,5,16
shuffle,32UQU,32UQU_shuffle_5.0_ 16x 16_ST512,2020,FALSE,8.89484746694393,-0.537582170887211,0.712640875376654,-5.69929691000399,7.55522068798084,0.712640875376654,2.14571406540473,0.970147458522961,8.17339592089141,-0.377345746228315,-4.41301773481624,0.537582170886942,0,0,0,-1,-1,5,16
shuffle,33NTG,33NTG_shuffle_5.0_ 16x 16_ST512,2020,FALSE,21.8049580158717,-0.475034408813251,0.717764309853231,-2.13211207507836,3.22156442503091,0.717764309853231,2.77514901716849,0.984846662414486,15.6731939854779,-0.0581278212394487,-0.36950373244941,0.486374569915824,0,0,-1,0,0,5,16
shuffle,32TMT,32TMT_shuffle_10.0_ 16x 16_ST512,2020,FALSE,15.4237113451571,-0.568171162298626,1.02938102448507,-3.55287229026184,6.43689711955518,1.02938102448507,2.03413097135541,0.980754866343196,9.15305840609454,-0.612038386086704,-6.26761207914245,0.660183148437244,0,0,0,-1,-1,10,16
shuffle,32UQU,32UQU_shuffle_10.0_ 16x 16_ST512,2020,FALSE,8.41074654615663,-1.02168309167451,1.30157435333366,-10.8316004561199,13.7989298972702,1.30157435333366,3.05674273853076,0.941956433018782,7.81268871513791,-0.73805295198181,-8.6314495363584,1.021683091674,0,-1,-1,-2,-2,10,16
shuffle,33NTG,33NTG_shuffle_10.0_ 16x 16_ST512,2020,FALSE,21.357437698902,-0.922554725782955,1.35641080004141,-4.14073177493911,6.08802181879822,1.35641080004141,3.95188948791037,0.969958984973177,15.6064298989932,-0.124891907724187,-0.793906000135713,0.944879959338155,0,0,-2,-1,0,10,16
shuffle,32TMT,32TMT_shuffle_15.0_ 16x 16_ST512,2020,FALSE,15.1522833390933,-0.839599168362486,1.47457045431463,-5.25015843488749,9.22074342171507,1.47457045431463,2.60612457662122,0.969657162485923,8.84594629232026,-0.919150499860985,-9.41261023236281,0.981507964641856,0,0,0,-2,-2,15,16
shuffle,32UQU,32UQU_shuffle_15.0_ 16x 16_ST512,2020,FALSE,7.96925136317392,-1.46317827465722,1.82258215566221,-15.5122097999944,19.3225099538753,1.82258215566221,3.77819375593389,0.914188287214828,7.46488854254742,-1.0858531245723,-12.6989349794971,1.46317827465673,0,-1,-1,-3,-3,15,16
shuffle,33NTG,33NTG_shuffle_15.0_ 16x 16_ST512,2020,FALSE,20.9284785162498,-1.35151390843511,1.94952909000671,-6.06604294415159,8.75013354065032,1.94952909000671,4.90001639466466,0.954696142695551,15.5367054449631,-0.194616361754299,-1.23712656918122,1.38479568310937,0,0,-3,-1,0,15,16
shuffle,32TMT,32TMT_shuffle_20.0_ 16x 16_ST512,2020,FALSE,14.8939001302168,-1.09798237723893,1.90211824243383,-6.86587321240652,11.8942734949873,1.90211824243383,3.1337380837168,0.957260890460584,8.54901183779671,-1.21608495438454,-12.4533835174909,1.29126252343226,0,1,0,-3,-2,20,16
shuffle,32UQU,32UQU_shuffle_20.0_ 16x 16_ST512,2020,FALSE,7.56308885718859,-1.86934078064255,2.30046386252599,-19.8182319128582,24.3888791208089,2.30046386252599,4.40767299954108,0.885935001975265,7.12299798209791,-1.42774368502181,-16.6973081471042,1.86934078064282,0,-1,-1,-4,-4,20,16
shuffle,33NTG,33NTG_shuffle_20.0_ 16x 16_ST512,2020,FALSE,20.5327799431483,-1.74721248153663,2.50375973297591,-7.8420694595965,11.2377045972506,2.50375973297591,5.70134423219187,0.939613210197314,15.46445878945,-0.266863017267401,-1.69638012969418,1.79062175927661,0,0,-4,-1,-1,20,16
shuffle,32TMT,32TMT_shuffle_25.0_ 16x 16_ST512,2020,FALSE,14.6322937034354,-1.35958880402038,2.33344862411446,-8.50174332750698,14.5914567783159,2.33344862411446,3.66762968395534,0.942336158319957,8.24138711937282,-1.52370967280842,-15.6036310262529,1.60649612311034,0,1,-1,-3,-3,25,16
shuffle,32UQU,32UQU_shuffle_25.0_ 16x 16_ST512,2020,FALSE,7.18902277258755,-2.24340686524359,2.74742744197077,-23.7839766781386,29.1274628856125,2.74742744197077,4.98918264298553,0.855599753910395,6.79839813025462,-1.75234353686511,-20.4934683455988,2.24340686524344,0,-1,-1,-5,-4,25,16
shuffle,33NTG,33NTG_shuffle_25.0_ 16x 16_ST512,2020,FALSE,20.1498753222324,-2.13011710245251,3.04212262663459,-9.56067247173956,13.6540559289602,3.04212262663459,6.43275716719963,0.924152887574574,15.3903103656401,-0.341011441077303,-2.16772274616929,2.18340674182891,0,0,-5,-1,-1,25,16
shuffle,32TMT,32TMT_shuffle_30.0_ 16x 16_ST512,2020,FALSE,14.3900577909455,-1.60182471651025,2.74250686702142,-10.0164862752302,17.1493685358356,2.74250686702142,4.15968638649009,0.926180450537689,7.95872714433101,-1.80636964785024,-18.498225734911,1.89946752680998,0,1,-1,-4,-4,30,16
shuffle,32UQU,32UQU_shuffle_30.0_ 16x 16_ST512,2020,FALSE,6.86202627496061,-2.57040336287053,3.14224124955181,-27.2507027517203,33.3131692490879,3.14224124955181,5.47274102913017,0.827850043824231,6.49805736936799,-2.05268429775173,-24.0059210962359,2.57040336286966,0,-1,-1,-6,-5,30,16
shuffle,33NTG,33NTG_shuffle_30.0_ 16x 16_ST512,2020,FALSE,19.8054932626634,-2.47449916202151,3.54790265295826,-11.1063734441844,15.9241645388864,3.54790265295826,7.09843127999903,0.908484829937248,15.3123762559355,-0.418945550781896,-2.66313000222907,2.53728807200284,0,0,-7,-1,-1,30,16
shuffle,32TMT,32TMT_shuffle_50.0_ 16x 16_ST512,2020,FALSE,13.5218505393211,-2.47003196813467,4.36699905961427,-15.4455359897941,27.307598449265,4.36699905961427,6.07201184190974,0.83280648895084,6.88838225103363,-2.87671454114762,-29.4591503020324,2.97744842241271,0,1,-1,-6,-6,50,16
shuffle,32UQU,32UQU_shuffle_50.0_ 16x 16_ST512,2020,FALSE,5.83382797285272,-3.59860166497842,4.4775049313432,-38.1513756598334,47.4692640524456,4.4775049313432,7.07540815808841,0.704506753995197,5.48970925142365,-3.06103241569607,-35.7984433966319,3.59860166497707,0,-1,-2,-8,-8,50,16
