"","X","mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","band","increment","decrease","colour","time_min","location","abs_increment","model_ID","Location"
"708",708,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B04_I_15",2020,FALSE,3.77745455671891,-0.0287853802046483,0.954469575113652,-0.756268146035859,25.0764426555072,0.954469575113652,1.33432782902177,0.916028898746076,3.1915700415334,-0.107162540231417,-3.24859738021217,"B04",15,"False","Red",11.8370274941127,"Poland",15,2,NA
"709",709,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B05_I_15",2020,FALSE,5.73051949883172,-3.70191013899941,3.99889469953357,-39.246623416643,42.3951712663193,3.99889469953357,5.96727960773682,0.954150943012389,4.24034894256906,-4.31039272455066,-50.4095772314754,"B05",15,"False","RedEdge",21.2536579489708,"Germany",15,2,NA
"710",710,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B05_I_15",2020,FALSE,3.83673896792722,-1.61692208657955,1.68000907556646,-29.6483787756367,30.8051611344299,1.68000907556646,2.58989997332309,0.953108199572146,4.50263497797116,-1.28431675992006,-22.1933207341395,"B05",15,"False","RedEdge",9.92311002413432,"Australia",15,2,NA
"711",711,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B05_I_15",2020,FALSE,3.24317568081937,-0.563064256104192,1.53239601666131,-14.7931886963305,40.2601003104362,1.53239601666131,2.2355440660517,0.792264112212019,1.82025159983824,-1.47848098192658,-44.8196677141861,"B05",15,"False","RedEdge",14.1120258529981,"Poland",15,2,NA
"712",712,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B08_I_15",2020,FALSE,8.67082416459555,-0.761605473235591,2.3854199906477,-8.07432975890941,25.2895604021298,2.3854199906477,3.16301017067012,0.935487450919755,7.45579516627106,-1.09494650084867,-12.8052810326276,"B08",15,"False","NIR",20.3291198730469,"Germany",15,2,NA
"713",713,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B08_I_15",2020,FALSE,8.1948978482641,2.74123679375733,4.40038200461777,50.2641577164398,80.6867526353037,4.40038200461777,6.03842902953948,0.49065960725169,4.71605913611775,-1.07089260177347,-18.5052969210298,"B08",15,"False","NIR",9.02752329508464,"Australia",15,2,NA
"714",714,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B08_I_15",2020,FALSE,7.01291079291823,3.20667085599467,3.43406173760437,84.2477329105662,90.2218933780616,3.43406173760437,4.4253870644966,0.71143712492891,4.32859206369788,1.02985948193306,31.2198535772817,"B08",15,"False","NIR",13.524119857947,"Poland",15,2,NA
"715",715,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B8A_I_15",2020,FALSE,9.79578557440849,0.363355936577351,2.11383389780024,3.85219874972637,22.4102800546975,2.11383389780024,2.79972438666884,0.95119185287209,7.27120469870332,-1.27953696841641,-14.9640466082214,"B8A",15,"False","NIR2",20.3276212890943,"Germany",15,2,NA
"716",716,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B8A_I_15",2020,FALSE,12.9224044751286,7.46874342062179,7.47266789683025,136.949167650414,137.021128048562,7.47266789683025,8.34852308389712,0.771427294947236,5.06094744838607,-0.726004289505147,-12.5455390400353,"B8A",15,"False","NIR2",10.3599796175957,"Australia",15,2,NA
"717",717,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B8A_I_15",2020,FALSE,8.84311513651723,5.03687519959366,5.11777235421178,132.332046404431,134.457428827996,5.11777235421178,6.05483881290332,0.668702323093916,4.50264784003225,1.20391525826743,36.4962975453843,"B8A",15,"False","NIR2",14.315234208107,"Poland",15,2,NA
"718",718,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B11_I_15",2020,FALSE,10.5040134746103,1.07158383677913,1.21797722090722,11.3606343002154,12.9126563109701,1.21797722090722,1.63542779275456,0.989918487534964,8.70854566113643,0.157803994016707,1.84550066134628,"B11",15,"False","SWIR1",21.4475293596586,"Germany",15,2,NA
"719",719,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B11_I_15",2020,FALSE,6.61787902473852,1.16421797023176,1.28612609763222,21.3474573978094,23.5828021723021,1.28612609763222,1.73076600084983,0.97820975927354,6.10423734791685,0.317285610025629,5.48277615567689,"B11",15,"False","SWIR1",11.2720461289088,"Australia",15,2,NA
"720",720,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B11_I_15",2020,FALSE,5.35584971834428,1.54960978142072,1.56816284937152,40.71235148337,41.1997896968893,1.56816284937152,2.08619942068338,0.969414284570288,4.3360264752299,1.03729389346508,31.4452253328802,"B11",15,"False","SWIR1",12.33571656545,"Poland",15,2,NA
"721",721,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B12_I_15",2020,FALSE,11.2226763222931,1.79024668446192,1.84826907656286,18.9796982665175,19.5948355570013,1.84826907656286,2.7389145980819,0.995352046378392,10.413254141267,1.86251247414725,21.7818821647857,"B12",15,"False","SWIR2",23.0248032569885,"Germany",15,2,NA
"722",722,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B12_I_15",2020,FALSE,6.42986414692789,0.97620309242112,1.05557804015491,17.8999589938654,19.3554023545817,1.05557804015491,1.72385416518242,0.991279626774157,6.9353107504416,1.14835901255038,19.8439362303865,"B12",15,"False","SWIR2",12.0281603058179,"Australia",15,2,NA
"723",723,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B12_I_15",2020,FALSE,6.73763060705817,2.93139067013461,2.9522021768341,77.0153936355346,77.5621670141019,2.9522021768341,4.41666157349397,0.950248213515338,6.27436333522798,2.97563075346316,90.2052736833611,"B12",15,"False","SWIR2",13.2232575813929,"Poland",15,2,NA
"724",724,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B02_I_20",2020,FALSE,12.6372388592267,3.20480922139553,3.26627274052854,33.9764975138731,34.6281166776833,3.26627274052854,4.11173367174497,0.976417834367195,10.1457000376312,1.59495837051152,18.6528658285238,"B02",20,"False","Blue",22.921125125885,"Germany",20,2,NA
"725",725,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B02_I_20",2020,FALSE,15.0327893328911,9.57912827838435,9.58629613703754,175.645830986662,175.777263039031,9.58629613703754,11.4577439754056,0.810965626077839,9.98979296775177,4.20284122986055,72.6261669393509,"B02",20,"False","Blue",11.5412896911303,"Australia",20,2,NA
"726",726,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B02_I_20",2020,FALSE,5.79980098443034,1.99356104750678,2.11684355510061,52.3761265853906,55.6150844450329,2.11684355510061,2.89838714947845,0.881986956986902,4.32702923368624,1.02829665192142,31.1724768963019,"B02",20,"False","Blue",14.2756354252497,"Poland",20,2,NA
"727",727,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B03_I_20",2020,FALSE,9.49250104689183,0.0600714090606882,2.11221741792704,0.636860399358365,22.3931425839156,2.11221741792704,2.96657980371268,0.942542978645411,7.26169356590934,-1.28904810121038,-15.0752782786922,"B03",20,"False","Green",24.5401917735736,"Germany",20,2,NA
"728",728,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B03_I_20",2020,FALSE,7.34910366661494,1.89544261210817,3.1298017137508,34.7554164654554,57.3890031388073,3.1298017137508,3.69642491580187,0.865445922344036,3.71792532523512,-2.0690264126561,-35.7533034033918,"B03",20,"False","Green",10.9515078902245,"Australia",20,2,NA
"729",729,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B03_I_20",2020,FALSE,6.72434163644934,2.91810169952578,3.19724861440101,76.6662571956609,84.0001856789203,3.19724861440101,4.20310867348682,0.827481527630891,5.12131426286878,1.82258168110396,55.2509679377792,"B03",20,"False","Green",12.6859251777331,"Poland",20,2,NA
"730",730,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B04_I_20",2020,FALSE,8.54244633377479,-0.889983304056349,1.80386528344765,-9.435355875721,19.1240788716069,1.80386528344765,2.34428841753225,0.967744491599984,8.02402782528137,-0.526713841838349,-6.15986147568613,"B04",20,"False","Red",22.8167476455371,"Germany",20,2,NA
"731",731,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B04_I_20",2020,FALSE,5.26464522312641,-0.189015831380355,1.22065227144302,-3.4658521952727,22.3822540352834,1.22065227144302,1.8147548977191,0.950356444622339,5.62268615723595,-0.16426558065527,-2.83855107309274,"B04",20,"False","Red",11.5260814348857,"Australia",20,2,NA
"732",732,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B04_I_20",2020,FALSE,3.77487360000311,-0.0313663369204509,1.25928874751734,-0.824076711932225,33.0848493102403,1.25928874751734,1.72058238486641,0.854355521967016,2.96162230206272,-0.337110279702104,-10.2193879420729,"B04",20,"False","Red",14.487141708533,"Poland",20,2,NA
"733",733,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B05_I_20",2020,FALSE,4.63683482576405,-4.79559481206709,5.30209330960171,-50.8415646466436,56.2113210824953,5.30209330960171,7.95572767977886,0.886765798295387,2.6151038644621,-5.93563780265762,-69.4166428332411,"B05",20,"False","RedEdge",23.7383489688238,"Germany",20,2,NA
"734",734,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B05_I_20",2020,FALSE,3.35730418230404,-2.09635687220273,2.15672861352334,-38.4394418950982,39.5464366407786,2.15672861352334,3.33102178937266,0.921713725643955,4.04441297498398,-1.74253876290724,-30.111513657486,"B05",20,"False","RedEdge",11.0669846256574,"Australia",20,2,NA
"735",735,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B05_I_20",2020,FALSE,3.20553117684997,-0.600708760073595,1.90476292767061,-15.7822094778167,50.0431648880801,1.90476292767061,2.66589647912213,0.650277728307355,1.46249615622023,-1.83623642554459,-55.6649070523383,"B05",20,"False","RedEdge",14.8888139645259,"Poland",20,2,NA
"736",736,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B08_I_20",2020,FALSE,8.16789547995328,-1.26453415787786,2.82240243144649,-13.4062400296752,29.9223269063841,2.82240243144649,3.83223067442841,0.909592300755936,7.09636271487592,-1.4543789522438,-17.0088047196695,"B08",20,"False","NIR",22.0129685481389,"Germany",20,2,NA
"737",737,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B08_I_20",2020,FALSE,10.5223218438428,5.06866078933607,6.45595650916335,92.9405171806094,118.37839654205,6.45595650916335,8.23976739507359,0.277722757836132,4.96821328272109,-0.818738455170136,-14.1480090426413,"B08",20,"False","NIR",10.8307138959567,"Australia",20,2,NA
"738",738,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B08_I_20",2020,FALSE,8.37100251442654,4.56476257750298,4.79268077234307,119.928397924186,125.916412306283,4.79268077234307,6.00979005750144,0.585659652227492,4.78346992389474,1.48473734212992,45.0093272288107,"B08",20,"False","NIR",13.1739969452222,"Poland",20,2,NA
"739",739,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B8A_I_20",2020,FALSE,9.03390990065894,-0.398519737172194,2.90469001482846,-4.22499560000776,30.7947170173257,2.90469001482846,3.7143781327464,0.924576583100971,6.16669995478764,-2.38404171233208,-27.8811102608732,"B8A",20,"False","NIR2",20.9339444120725,"Germany",20,2,NA
"740",740,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B8A_I_20",2020,FALSE,15.7749134977236,10.3212524432168,10.3225127583884,189.253647046649,189.276756571773,10.3225127583884,11.3638931562846,0.651767923024634,5.6012576033568,-0.185694134534422,-3.20884194209798,"B8A",20,"False","NIR2",10.6542483290037,"Australia",20,2,NA
"741",741,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B8A_I_20",2020,FALSE,8.78263758245943,4.97639764553587,5.09325604378815,130.743140947601,133.813320447287,5.09325604378815,5.85293140748097,0.660969981876746,4.01465319080708,0.715920609042258,21.7028992589402,"B8A",20,"False","NIR2",12.7041852355003,"Poland",20,2,NA
"742",742,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B11_I_20",2020,FALSE,10.703085076544,1.2706554387129,1.49223217856545,13.4711361494457,15.820231222086,1.49223217856545,1.97251578796394,0.984654595337609,8.64202749507689,0.0912858279571704,1.06757789570691,"B11",20,"False","SWIR1",22.5536693572998,"Germany",20,2,NA
"743",743,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B11_I_20",2020,FALSE,6.97991043373777,1.526249379231,1.67992040114706,27.985776233192,30.8035351731075,1.67992040114706,2.20827331882904,0.965367720482404,6.1038491978133,0.316897459922076,5.47606882302346,"B11",20,"False","SWIR1",10.4336762189865,"Australia",20,2,NA
"744",744,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B11_I_20",2020,FALSE,5.8992656897582,2.09302575283464,2.11442260437504,54.9893277228957,55.5514796601089,2.11442260437504,2.77414210471831,0.954960443191539,4.68540292981872,1.38667034805389,42.0364583573497,"B11",20,"False","SWIR1",13.3934835632642,"Poland",20,2,NA
"745",745,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B12_I_20",2020,FALSE,11.4218095249267,1.98937988709555,2.07605884518229,21.0908531892635,22.0097994355106,2.07605884518229,3.08254800600209,0.993674929788837,10.6466524333665,2.09591076624674,24.5114499752246,"B12",20,"False","SWIR2",21.0876248598099,"Germany",20,2,NA
"746",746,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B12_I_20",2020,FALSE,6.77494944726432,1.32128839275755,1.41131125845417,24.2275487888209,25.878235635636,1.41131125845417,2.2528591707844,0.987527278563193,7.29571800690417,1.50876626901295,26.0718654198203,"B12",20,"False","SWIR2",9.651442583402,"Australia",20,2,NA
"747",747,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B12_I_20",2020,FALSE,7.31180717902818,3.50556724210462,3.52969414399448,92.1005322890399,92.7344098766247,3.52969414399448,5.22538087930412,0.943409977522476,6.82943094522775,3.53069836346293,107.031966852372,"B12",20,"False","SWIR2",13.8079478820165,"Poland",20,2,NA
"748",748,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B02_I_25",2020,FALSE,12.4012442164893,2.96881457865813,3.076993106604,31.4745478381408,32.6214265544367,3.076993106604,3.8136663389796,0.9716633595027,9.59110469365446,1.04036302653474,12.1669331975641,"B02",25,"False","Blue",21.3676651438077,"Germany",25,2,NA
"749",749,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B02_I_25",2020,FALSE,15.663135609884,10.2094745553773,10.222435196481,187.204053448471,187.441703734659,10.222435196481,11.9152951322815,0.764197016713311,9.30186352253618,3.51491178464495,60.7385709065166,"B02",25,"False","Blue",9.77145489056905,"Australia",25,2,NA
"750",750,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B02_I_25",2020,FALSE,6.11048906022425,2.30424912330069,2.4205799904107,60.5387248698547,63.5950447298172,2.4205799904107,3.13940614908988,0.868396601310767,4.23232533525403,0.933592753489208,28.3015591700294,"B02",25,"False","Blue",13.0105233192444,"Poland",25,2,NA
"751",751,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B03_I_25",2020,FALSE,9.35352618288396,-0.0789034549471808,2.68070395317842,-0.836512520917395,28.4200789839638,2.68070395317842,3.70337053732901,0.909378800467607,6.74746971879001,-1.80327194832971,-21.0890706155217,"B03",25,"False","Green",21.4978574037552,"Germany",25,2,NA
"752",752,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B03_I_25",2020,FALSE,7.40754351923436,1.9538824647276,3.58898967790139,35.8269875080146,65.8088143364821,3.58898967790139,4.17299699616143,0.834774604814914,2.97498005616915,-2.81197168172207,-48.5915868852012,"B03",25,"False","Green",10.9370998978615,"Australia",25,2,NA
"753",753,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B03_I_25",2020,FALSE,7.12120515361937,3.31496521669581,3.64218424712823,87.0929124708614,95.6898226986728,3.64218424712823,4.63601150508053,0.783966132519682,5.09803752485451,1.79930494308969,54.545341233058,"B03",25,"False","Green",11.7216347018878,"Poland",25,2,NA
"754",754,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B04_I_25",2020,FALSE,7.85764088644938,-1.57478875138176,2.55318021895904,-16.6954730843225,27.0681077621705,2.55318021895904,3.29778164302384,0.94788481487615,7.11862848854489,-1.43211317857483,-16.7484089021395,"B04",25,"False","Red",23.4287539919217,"Germany",25,2,NA
"755",755,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B04_I_25",2020,FALSE,4.7404142171114,-0.713246837395363,1.63122488844964,-13.0783125366024,29.9106393328504,1.63122488844964,2.38357063237981,0.922952637842826,4.88169317402385,-0.90525856386737,-15.643098558089,"B04",25,"False","Red",11.6182267347972,"Australia",25,2,NA
"756",756,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B04_I_25",2020,FALSE,3.51339555047236,-0.292844386451201,1.72565857852911,-7.69379732502876,45.3376194650486,1.72565857852911,2.338718062664,0.712033569282658,2.48704122609048,-0.811691355674342,-24.6061581396843,"B04",25,"False","Red",13.4595275998116,"Poland",25,2,NA
"757",757,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B05_I_25",2020,FALSE,4.1497054360243,-5.28272420180683,6.05187791044059,-56.0059751797049,64.1603292344531,6.05187791044059,9.05240311158869,0.770962545083457,1.65447973621531,-6.89626193090442,-80.6510382300836,"B05",25,"False","RedEdge",20.3245605667432,"Germany",25,2,NA
"758",758,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B05_I_25",2020,FALSE,2.97416800237613,-2.47949305213064,2.5436741241416,-45.4647442763545,46.6415880766842,2.5436741241416,3.90634739136272,0.89224317503675,3.65233381284294,-2.13461792504828,-36.8867414440567,"B05",25,"False","RedEdge",12.4458452343941,"Australia",25,2,NA
"759",759,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B05_I_25",2020,FALSE,3.29071819507142,-0.515521741852147,2.16721063479047,-13.5441209801614,56.9383609731694,2.16721063479047,2.92535837433486,0.502016196949098,1.26522914318845,-2.03350343857637,-61.6449920741512,"B05",25,"False","RedEdge",11.5792802969615,"Poland",25,2,NA
"760",760,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B08_I_25",2020,FALSE,7.77970827617903,-1.65272136165211,3.17056293472136,-17.5216929795422,33.6134278914206,3.17056293472136,4.39877459922067,0.881852234632577,6.93920339640568,-1.61153827071404,-18.8467659701486,"B08",25,"False","NIR",20.3157296776772,"Germany",25,2,NA
"761",761,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B08_I_25",2020,FALSE,11.9749275565768,6.52126650206998,7.73869921254959,119.575940581804,141.899159760846,7.73869921254959,9.39354589327588,0.192598945295908,4.78405986823866,-1.00289186965256,-17.3302269498106,"B08",25,"False","NIR",9.5437394340833,"Australia",25,2,NA
"762",762,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B08_I_25",2020,FALSE,9.33641730889838,5.53017737197482,5.7793515802295,145.292400469232,151.838866598114,5.7793515802295,7.18388750683896,0.497590122166643,5.22443090091139,1.92569831914657,58.376915115572,"B08",25,"False","NIR",12.6091771761576,"Poland",25,2,NA
"763",763,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B8A_I_25",2020,FALSE,8.04521929087897,-1.38721034695217,3.8728857318004,-14.7068189238159,41.0592591782208,3.8728857318004,5.10321246727963,0.876830653803943,4.81119163801923,-3.7395500291005,-43.7336335803505,"B8A",25,"False","NIR2",20.0554844339689,"Germany",25,2,NA
"764",764,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B8A_I_25",2020,FALSE,17.5682405157175,12.1145794612107,12.1167104055532,222.136640692028,222.175714340374,12.1167104055532,13.2621885024928,0.60540400619037,6.31554554202526,0.528593804134039,9.1342355712588,"B8A",25,"False","NIR2",12.6491325616837,"Australia",25,2,NA
"765",765,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B8A_I_25",2020,FALSE,8.1062154478186,4.29997551089504,4.48504027803612,112.971740671991,117.833882055822,4.48504027803612,5.1184048227504,0.651012639362345,3.3468787354566,0.0481461536917744,1.45953491222427,"B8A",25,"False","NIR2",13.113780216376,"Poland",25,2,NA
"766",766,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B11_I_25",2020,FALSE,10.8144183198423,1.38198868201111,1.69471584162041,14.6514602819649,17.9669067959258,1.69471584162041,2.21926260058286,0.979344000582479,8.53503840188639,-0.015703265233336,-0.183647990369303,"B11",25,"False","SWIR1",20.8000453154246,"Germany",25,2,NA
"767",767,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B11_I_25",2020,FALSE,7.28586991222787,1.8322088577211,2.01623092092635,33.5959429713186,36.9702279033308,2.01623092092635,2.60201558111139,0.951828071992237,6.02273790404485,0.235786166153631,4.07444500720084,"B11",25,"False","SWIR1",11.9522284825643,"Australia",25,2,NA
"768",768,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B11_I_25",2020,FALSE,6.38832768244519,2.58208774552163,2.60508658464637,67.8382810414373,68.4425214336845,2.60508658464637,3.38136311172603,0.940896296005594,4.97944157203857,1.68070899027375,50.9501436874453,"B11",25,"False","SWIR1",12.1711023251216,"Poland",25,2,NA
"769",769,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B12_I_25",2020,FALSE,11.5735085018135,2.1410788639824,2.254426712278,22.6991236212891,23.9008060366128,2.254426712278,3.3538355693247,0.991991525166656,10.8269597226943,2.27621805557454,26.6201242440443,"B12",25,"False","SWIR2",19.4710565408071,"Germany",25,2,NA
"770",770,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B12_I_25",2020,FALSE,7.13372162626495,1.68006057175818,1.77496913133046,30.8061053843788,32.5463778109875,1.77496913133046,2.77910871320768,0.98376263977034,7.64801412655703,1.86106238866581,32.15963209923,"B12",25,"False","SWIR2",10.5061036507289,"Australia",25,2,NA
"771",771,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B12_I_25",2020,FALSE,7.71487532636809,3.90863538944453,3.93582956870302,102.690199625296,103.40466270984,3.93582956870302,5.76703998701451,0.93749953470715,7.17466903834242,3.8759364565776,117.497746801409,"B12",25,"False","SWIR2",11.7103028416634,"Poland",25,2,NA
"772",772,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B02_D_5",2020,FALSE,10.5572457440413,1.12481610621016,1.16860251688643,11.9249880401843,12.3891994083842,1.16860251688643,1.629317643557,0.995830529689237,9.39885010419917,0.84810843707945,9.91853654450458,"B02",5,"True","Blue",23.516948390007,"Germany",5,2,NA
"773",773,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B02_D_5",2020,FALSE,7.49703283389996,2.04337177939319,2.04732699785017,37.4678909996542,37.54041509709,2.04732699785017,2.96931351721916,0.978303426449256,7.45137635152106,1.66442461362984,28.7616812618583,"B02",5,"True","Blue",10.2288032253583,"Australia",5,2,NA
"774",774,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B02_D_5",2020,FALSE,4.07043882583613,0.26419888891257,0.477575036008053,6.94120426696253,12.5471605553605,0.477575036008053,0.827632053288424,0.973734672885633,3.4380574622104,0.139324880445582,4.22358821129547,"B02",5,"True","Blue",13.9496669411659,"Poland",5,2,NA
"775",775,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B03_D_5",2020,FALSE,9.65632760208934,0.223897964258203,0.531405007378243,2.3737040492749,5.63380833764091,0.531405007378243,0.930839546134669,0.994404868501911,8.48185754136866,-0.0688841257510635,-0.805592408620466,"B03",5,"True","Green",22.3165282686551,"Germany",5,2,NA
"776",776,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B03_D_5",2020,FALSE,6.25023662044561,0.796575565938842,0.962679194481206,14.6062536336132,17.6519806577578,0.962679194481206,1.38295946931084,0.980854049444704,5.76542969147047,-0.0215220464207473,-0.371906443937097,"B03",5,"True","Green",10.092246055603,"Australia",5,2,NA
"777",777,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B03_D_5",2020,FALSE,4.66433410994055,0.858094173016989,0.944856224799172,22.5444056926835,24.8238744918131,0.944856224799172,1.36897445526083,0.967828071137573,3.86257750751339,0.56384492574857,17.0927746270027,"B03",5,"True","Green",12.2350713610649,"Poland",5,2,NA
"778",778,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B04_D_5",2020,FALSE,9.35526707523649,-0.0771625625946513,0.527886656719205,-0.818056063574239,5.59650776086346,0.527886656719205,0.797464186427905,0.996166203842729,8.7833883951142,0.232646727994478,2.7207783494276,"B04",5,"True","Red",21.3832425872485,"Germany",5,2,NA
"779",779,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B04_D_5",2020,FALSE,5.73813165948839,0.284470604981623,0.446023210564802,5.21614016966719,8.17841824247988,0.446023210564802,0.828164050514636,0.994418853957083,6.23648733068344,0.449535592792222,7.76808954269996,"B04",5,"True","Red",10.092398806413,"Australia",5,2,NA
"780",780,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B04_D_5",2020,FALSE,3.60986134409407,-0.196378592829494,0.379173757428522,-5.15938553753444,9.96189845391075,0.379173757428522,0.651540915073904,0.982328076763899,3.171586912987,-0.127145668777824,-3.85437939045671,"B04",5,"True","Red",11.2820117036502,"Poland",5,2,NA
"781",781,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B05_D_5",2020,FALSE,8.76102414636707,-0.671405491464069,0.914784813296851,-7.11805459720822,9.69829459027053,0.914784813296851,1.40042459339222,0.994717903520742,7.64531959993354,-0.905422067186186,-10.5888132566069,"B05",5,"True","RedEdge",19.3801936944326,"Germany",5,2,NA
"782",782,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B05_D_5",2020,FALSE,4.94526055957161,-0.508400494935156,0.535384733431146,-9.32218723998307,9.81697850453537,0.535384733431146,0.873659190876127,0.993835377277184,5.44600663072978,-0.34094510716144,-5.89161829239104,"B05",5,"True","RedEdge",11.6382107218107,"Australia",5,2,NA
"783",783,"spectral","2026-06-18_spectral_g21b","34UFD","34UFD_spectral_B05_D_5",2020,FALSE,3.56756556128322,-0.238674375640342,0.513989226252149,-6.27060772824671,13.5038577380802,0.513989226252149,0.883793060292067,0.974867815466875,2.78683026108599,-0.511902320678832,-15.518151532155,"B05",5,"True","RedEdge",13.4541242996852,"Poland",5,2,NA
"784",784,"spectral","2026-06-18_spectral_g21b","32UQU","32UQU_spectral_B08_D_5",2020,FALSE,9.27943169154536,-0.152997946285781,0.898165288769479,-1.62204174491951,9.52209900582942,0.898165288769479,1.36735224668502,0.987294904160166,8.45534029527318,-0.0954013718465383,-1.11570873686181,"B08",5,"True","NIR",20.1786040067673,"Germany",5,2,NA
"785",785,"spectral","2026-06-18_spectral_g21b","55HEV","55HEV_spectral_B08_D_5",2020,FALSE,4.69006877010904,-0.763592284397729,0.985824605442088,-14.0014620777856,18.076382004478,0.985824605442088,1.51380452910641,0.984519947775096,4.87290662032582,-0.914045117565403,-15.7949324439758,"B08",5,"True","NIR",10.7374964753787,"Australia",5,2,NA
