"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","shift_distance","time_min"
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_2000_N","2020",FALSE,6.07755242755971,-8.6660100970521,8.66636623769271,-58.7782639547647,58.7806795218301,8.66636623769271,9.51496254980771,0.689922329824545,2.09417123292018,-2.97510561850191,-58.6889551646267,2000,3.50309221744537
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_2000_N","2020",FALSE,31.9257450612476,0.779983444842841,1.14913859676874,2.50430043885014,3.68955047855848,1.14913859676874,1.49327061264632,0.969990259173427,5.20656130038022,0.0188746621328892,0.363835818334356,2000,3.55235851605733
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_2000_N","2020",FALSE,14.0446502955003,-1.94723221195551,2.64376644496662,-12.1763789287951,16.5319276435031,2.64376644496662,3.5801941624937,0.958422936386717,10.4822929110862,0.717196118905001,7.34448550964951,2000,16.3853750228882
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_2000_N","2020",FALSE,4.26878317017323,-5.16364646765791,5.4687039119325,-54.7435461055315,57.9776804270968,5.4687039119325,8.19193433423638,0.873634160617078,2.6604853363143,-5.89025633080542,-68.8859114228103,2000,16.3326617240906
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_2000_N","2020",FALSE,21.707502865672,-0.57248955901294,1.37114708935042,-2.56952313133938,6.15416317570767,1.37114708935042,1.87287223912669,0.994605547475064,14.9273431441536,-0.803978662563773,-5.11068728007629,2000,6.75165105660756
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_2000_N","2020",FALSE,1.97676574061129,-1.82947419631227,2.2170064417183,-48.0651305916086,58.2466286534269,2.2170064417183,3.26392075544268,0.653044251678758,1.12212195027271,-2.17661063149211,-65.9832398517015,2000,9.94782446622849
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_2000_N","2020",FALSE,3.04769364606501,0.368025409714898,1.28979968729495,13.7339915711421,48.1328124802398,1.28979968729495,1.60273329211666,0.571459530158455,0.677155095330108,-1.16738343826361,-63.288644666544,2000,6.68900787830353
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_2000_N","2020",FALSE,37.6391125699603,-2.46458901223098,2.54282596117058,-6.14553997510649,6.3406265777216,2.54282596117058,2.98011280458782,0.966342612112037,6.44906321680334,-0.0160470331403442,-0.248209736879336,2000,5.19034374554952
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_2000_N","2020",FALSE,1.37081958617144,-1.08525469442096,1.35938906176978,-44.186558321811,55.3480435226043,1.35938906176978,2.6762867631482,0.805501345813668,2.1666063907037,-1.66097357657191,-43.394875894759,2000,6.79645063877106
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_2000_N","2020",FALSE,9.30338942484203,3.84972837033527,3.92190610466415,70.5897988866387,71.9132719372647,3.92190610466415,5.60724177978399,0.963801683599454,9.35108693399146,3.56413519610024,61.5891639939444,2000,8.40262025594711
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_3000_N","2020",FALSE,4.48021281325337,-17.1733299925905,17.215285515038,-79.3095621652996,79.5033204007241,17.215285515038,18.7035208673824,0.540108652705117,2.08990165228465,-6.23643245694544,-74.9000985923936,3000,19.7545595049858
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_3000_N","2020",FALSE,4.02702795767811,-10.7165345669337,10.7168830369045,-72.6861947310517,72.688558270869,10.7168830369045,11.639571585797,0.5358174350169,1.19445595959554,-3.87482089182656,-76.4373500480556,3000,3.61883590618769
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_3000_N","2020",FALSE,29.8630043909837,-1.282757225421,1.47697993895661,-4.11856111023903,4.74215386718516,1.47697993895661,1.83335365717687,0.968063514661809,4.86640509074134,-0.321281547505998,-6.19315640881777,3000,3.69220100641251
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_3000_N","2020",FALSE,10.4134192083791,-5.57846329907664,5.80247385302555,-34.8830933223517,36.2838699591516,5.80247385302555,8.00513342583597,0.8130540670058,8.74097159261486,-1.02412519956638,-10.4876093024125,3000,16.8236656586329
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_3000_N","2020",FALSE,3.70698105912996,-5.72544857870118,6.41745125594839,-60.699616096131,68.0360363379715,6.41745125594839,9.36809066979172,0.777930534563388,1.54182171419897,-7.00891995292076,-81.9685616263235,3000,16.7750489552816
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_3000_N","2020",FALSE,19.8174018948794,-2.46259052980555,2.84630328673066,-11.0529235507151,12.7751537454614,2.84630328673066,3.80633890494131,0.988968717543946,13.8274508272673,-1.90387097945012,-12.1024221794074,3000,6.99269665082296
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_3000_N","2020",FALSE,2.32942481831785,-1.47681511860571,2.34257748504427,-38.7998429704713,61.5457124055527,2.34257748504427,3.30637142540973,0.475995448283791,0.991439015605973,-2.30729356615885,-69.9448503013981,3000,10.0929538408915
